@default,Country,Identity,,,,,,,,,,,Year,Month,SexagenaryCycle,Day,Year,Month,SexagenaryCycle,Day
Id,國家,身份,姓,名,全名,別名,字,姓別,父,母,養父,養母,出生年,出生月,出生干支日,出生日,死亡年,死亡月,死亡干支日,死亡日,存疑
int,int,int,string,string,string,string[],string,int,int,int,int[],int[],int,int,int,int,int,int,int,int,string[]
id,country,identity,family,name,fullName,alias,styleName,sex,father,mother,fosterFather,fosterMother,birthYear,birthMonth,birthSexagenaryCycle,birthDay,deathYear,deathMonth,deathSexagenaryCycle,deathDay,unansweredQuestion
100110001,1001,1,,"盤古","盤古",,,1
100110002,1001,1,,"天皇","天皇",,,1
100110003,1001,1,,"地皇","地皇",,,1
100110004,1001,1,,"人皇","人皇",,,1
100110005,1001,1,,"有巢","有巢",,,1
100110006,1001,1,,"燧人","燧人",,,1
100110007,1001,1,,"伏羲","伏羲",,,1
100110008,1001,1,,"神農","神農","炎帝",,1
100190011,1001,9,,"女媧","女媧",,,2
100210001,1002,1,"公孫","軒轅","公孫軒轅","黃帝",,1
1500180059,15001,8,"商","企翁","商企翁",,,1
1500180060,15001,8,"張","養浩","張養浩",,,1
1500180061,15001,8,"葉","留","葉留",,,1
1500180062,15001,8,"陳","相","陳相",,,1
1500180063,15001,8,"趙","氏","趙氏",,,1
1500180064,15001,8,"嶽","熙載","嶽熙載",,,1
1500180065,15001,8,"李","冶","李冶",,,1
1500180066,15001,8,"丁","巨","丁巨",,,1
1500180067,15001,8,"安","正齋","安正齋",,,1
1500180068,15001,8,"朱","世傑","朱世傑",,,1
1500180069,15001,8,"馬","端臨","馬端臨",,,1
1500180070,15001,8,"拜","柱","拜柱",,,1
1500180071,15001,8,"陳","椿","陳椿",,,1
1500180072,15001,8,"趙","世延","趙世延",,,1
1500180073,15001,8,"揭","傒斯","揭傒斯",,,1
1500180074,15001,8,"張","光大","張光大",,,1
1500180075,15001,8,"胡","一中","胡一中",,,1
1500180076,15001,8,"呉","澄","呉澄",,,1
1500180077,15001,8,"許","謙","許謙",,,1
1500180078,15001,8,"董","鼎","董鼎",,,1
1500180079,15001,8,"黃","鎮成","黃鎮成",,,1
1500180080,15001,8,"陳","師凱","陳師凱",,,1
1500180081,15001,8,"王","充耘","王充耘",,,1
1500180082,15001,8,"陳","悅道","陳悅道",,,1
1500180083,15001,8,"王","天與","王天與",,,1
1500180084,15001,8,"朱","祖義","朱祖義",,,1
1500180085,15001,8,"鄒","季友","鄒季友",,,1
1500180086,15001,8,"趙","汸","趙汸",,,1
1500180087,15001,8,"俞","皋","俞皋",,,1
1500180088,15001,8,"吳","澄","吳澄",,,1
1500180089,15001,8,"陳","則通","陳則通",,,1
1500180090,15001,8,"齊","履謙","齊履謙",,,1
1500180091,15001,8,"程","端學","程端學",,,1
1500180092,15001,8,"王","元杰","王元杰",,,1
1500180093,15001,8,"李","廉","李廉",,,1
1500180094,15001,8,"鄭","玉","鄭玉",,,1
1500180095,15001,8,"汪","克寬","汪克寬",,,1
1500180096,15001,8,"熊","朋來","熊朋來",,,1
1500180097,15001,8,"何","異孫","何異孫",,,1
1500180098,15001,8,"余","載","余載",,,1
1500180099,15001,8,"劉","瑾","劉瑾",,,1
1500180100,15001,8,"滑","壽","滑壽",,,1
1500180101,15001,8,"彭","寅翁","彭寅翁",,,1
1500180102,15001,8,"段","子成","段子成",,,1
1500180103,15001,8,"毛","應龍","毛應龍",,,1
1500180104,15001,8,"敖","繼公","敖繼公",,,1
1500180105,15001,8,"龔","端禮","龔端禮",,,1
1500180106,15001,8,"陳","澔","陳澔",,,1
1500180107,15001,8,"陸","友","陸友",,,1
1500180108,15001,8,"忽","思慧","忽思慧",,,1
1500180109,15001,8,"倪","瓚","倪瓚",,,1
1500180110,15001,8,"劉","祁","劉祁",,,1
1500180111,15001,8,"蔣","正子","蔣正子",,,1
1500180112,15001,8,"楊","瑀","楊瑀",,,1
1500180113,15001,8,"鄭","元祐","鄭元祐",,,1
1500180114,15001,8,"姚","桐壽","姚桐壽",,,1
1500180115,15001,8,"雷","思齊","雷思齊",,,1
1500180116,15001,8,"許","衡","許衡",,,1
1500180117,15001,8,"保","巴","保巴",,,1
1500180118,15001,8,"趙","采","趙采",,,1
1500180119,15001,8,"胡","震","胡震",,,1
1500180120,15001,8,"胡","光大","胡光大",,,1
1500180121,15001,8,"黃","澤","黃澤",,,1
1500180122,15001,8,"王","申子","王申子",,,1
1500180123,15001,8,"熊","良輔","熊良輔",,,1
1500180124,15001,8,"張","理","張理",,,1
1500180125,15001,8,"李","簡","李簡",,,1
1500180126,15001,8,"龍","仁夫","龍仁夫",,,1
1500180127,15001,8,"蕭","漢中","蕭漢中",,,1
1500180128,15001,8,"解","蒙","解蒙",,,1
1500180129,15001,8,"曾","貫","曾貫",,,1
1500180130,15001,8,"董","真卿","董真卿",,,1
1500180131,15001,8,"錢","義方","錢義方",,,1
1500180132,15001,8,"陳","應潤","陳應潤",,,1
1500180133,15001,8,"梁","寅翁","梁寅翁",,,1
1500180134,15001,8,"黃","超然","黃超然",,,1
1500180135,15001,8,"鮑","恂","鮑恂",,,1
1500180136,15001,8,"董","養性","董養性",,,1
1500180137,15001,8,"涂","溍生","涂溍生",,,1
1500180138,15001,8,"董","中行","董中行",,,1
1500180139,15001,8,,"曉山老人","曉山老人",,,1
1500180140,15001,8,"宋","魯珍","宋魯珍",,,1
1500180141,15001,8,"何","士泰","何士泰",,,1
1500180142,15001,8,"熊","宗立","熊宗立",,,1
1500180143,15001,8,"陳","致虛","陳致虛",,,1
1500180144,15001,8,"戴","起宗","戴起宗",,,1
1500180145,15001,8,"李","克家","李克家",,,1
1500180146,15001,8,"劉","秉忠","劉秉忠",,,1
1500180147,15001,8,"薛","延年","薛延年",,,1
1600180000,16001,8,,,"佚名",,,1
1600180001,16001,8,"宋","濓","宋濓",,,1
1600180002,16001,8,"嚴","衍","嚴衍",,,1
1600180003,16001,8,"張","自勲","張自勲",,,1
1600180004,16001,8,"胡","粹中","胡粹中",,,1
1600180005,16001,8,"黃","光昇","黃光昇",,,1
1600180006,16001,8,"薛","應旂","薛應旂",,,1
1600180007,16001,8,"吳","瑞登","吳瑞登",,,1
1600180008,16001,8,"雷","禮","雷禮",,,1
1600180009,16001,8,"陳","建","陳建",,,1
1600180010,16001,8,"沈","國元","沈國元",,,1
1600180011,16001,8,"高","汝栻","高汝栻",,,1
1600180012,16001,8,"吳","楨","吳楨",,,1
1600180013,16001,8,"談","遷","談遷",,,1
1600180014,16001,8,"王","禕","王禕",,,1
1600180015,16001,8,"薛","虞畿","薛虞畿",,,1
1600180016,16001,8,"李","清","李清",,,1
1600180017,16001,8,"柯","維騏","柯維騏",,,1
1600180018,16001,8,"李","贄","李贄",,,1
1600180019,16001,8,"鄧","元錫","鄧元錫",,,1
1600180020,16001,8,"尹","守衡","尹守衡",,,1
1600180021,16001,8,"邵","經邦","邵經邦",,,1
1600180022,16001,8,"馮","琦","馮琦",,,1
1600180023,16001,8,"陳","邦瞻","陳邦瞻",,,1
1600180024,16001,8,"高","岱","高岱",,,1
1600180025,16001,8,"范","景文","范景文",,,1
1600180026,16001,8,"田","汝成","田汝成",,,1
1600180027,16001,8,"陳","霆","陳霆",,,1
1600180028,16001,8,"祁","承㸁","祁承㸁",,,1
1600180029,16001,8,"權","衡","權衡",,,1
1600180030,16001,8,"王","世貞","王世貞",,,1
1600180031,16001,8,"婁","性","婁性",,,1
1600180032,16001,8,"鄭","曉","鄭曉",,,1
1600180033,16001,8,"何","喬遠","何喬遠",,,1
1600180034,16001,8,"余","繼登","余繼登",,,1
1600180035,16001,8,"王","士騏","王士騏",,,1
1600180036,16001,8,"朱","國禎","朱國禎",,,1
1600180037,16001,8,"黃","景昉","黃景昉",,,1
1600180038,16001,8,"朱","睦㮮","朱睦㮮",,,1
1600180039,16001,8,"童","承敘","童承敘",,,1
1600180040,16001,8,"吳","寬","吳寬",,,1
1600180041,16001,8,"黃","標","黃標",,,1
1600180042,16001,8,"姜","清","姜清",,,1
1600180043,16001,8,"黃","佐","黃佐",,,1
1600180044,16001,8,"朱","鷺","朱鷺",,,1
1600180045,16001,8,"金","幼孜","金幼孜",,,1
1600180046,16001,8,"楊","榮","楊榮",,,1
1600180047,16001,8,"楊","銘","楊銘",,,1
1600180048,16001,8,"楊","瑄","楊瑄",,,1
1600180049,16001,8,"袁","彬","袁彬",,,1
1600180050,16001,8,"李","實","李實",,,1
1600180051,16001,8,"馬","馬文昇","馬馬文昇",,,1
1600180052,16001,8,"許","進","許進",,,1
1600180053,16001,8,"陳","洪謨","陳洪謨",,,1
1600180054,16001,8,"李","東陽","李東陽",,,1
1600180055,16001,8,"秦","金","秦金",,,1
1600180056,16001,8,"錢","德洪","錢德洪",,,1
1600180057,16001,8,"陸","深","陸深",,,1
1600180058,16001,8,"徐","學謨","徐學謨",,,1
1600180059,16001,8,"黃","鳳翔","黃鳳翔",,,1
1600180060,16001,8,"申","時行","申時行",,,1
1600180061,16001,8,"諸葛","元聲","諸葛元聲",,,1
1600180062,16001,8,"李","化龍","李化龍",,,1
1600180063,16001,8,"周","念祖","周念祖",,,1
1600180064,16001,8,"茅","瑞徵","茅瑞徵",,,1
1600180065,16001,8,"瞿","九思","瞿九思",,,1
1600180066,16001,8,"朱","長祚","朱長祚",,,1
1600180067,16001,8,"王","在晉","王在晉",,,1
1600180068,16001,8,"劉","若愚","劉若愚",,,1
1600180069,16001,8,"徐","肇臺","徐肇臺",,,1
1600180070,16001,8,"吳","應箕","吳應箕",,,1
1600180071,16001,8,,"外史氏","外史氏",,,1
1600180072,16001,8,"金","日升","金日升",,,1
1600180073,16001,8,"錢","","錢",,,1
1600180074,16001,8,"夏","允彝","夏允彝",,,1
1600180075,16001,8,"夏","完淳","夏完淳",,,1
1600180076,16001,8,"陳","燕翼","陳燕翼",,,1
1600180077,16001,8,"瞿","共美","瞿共美",,,1
1600180078,16001,8,"劉","湘客","劉湘客",,,1
1600180079,16001,8,"陳","士元","陳士元",,,1
1600180080,16001,8,"凌","迪知","凌迪知",,,1
1600180081,16001,8,"余","寅","余寅",,,1
1600180082,16001,8,"唐","順之","唐順之",,,1
1600180083,16001,8,"徐","元太","徐元太",,,1
1600180084,16001,8,"馮","瑗","馮瑗",,,1
1600180085,16001,8,"顧","起元","顧起元",,,1
1600180086,16001,8,"陳","耀文","陳耀文",,,1
1600180087,16001,8,"章","潢","章潢",,,1
1600180088,16001,8,"陳","禹謨","陳禹謨",,,1
1600180089,16001,8,"彭","大翼","彭大翼",,,1
1600180090,16001,8,"王","志慶","王志慶",,,1
1600180091,16001,8,"董","斯張","董斯張",,,1
1600180092,16001,8,"王","罃","王罃",,,1
1600180093,16001,8,"吳","珫","吳珫",,,1
1600180094,16001,8,"楊","慎","楊慎",,,1
1600180095,16001,8,"王","三聘","王三聘",,,1
1600180096,16001,8,"吳","楚材","吳楚材",,,1
1600180097,16001,8,"王","圻","王圻",,,1
1600180098,16001,8,"王","思義","王思義",,,1
1600180099,16001,8,"鄭","若庸","鄭若庸",,,1
1600180100,16001,8,"劉","胤昌","劉胤昌",,,1
1600180101,16001,8,"穆","希文","穆希文",,,1
1600180102,16001,8,"徐","炬","徐炬",,,1
1600180103,16001,8,"劉","仲達","劉仲達",,,1
1600180104,16001,8,"陳","仁錫","陳仁錫",,,1
1600180105,16001,8,"黃","道周","黃道周",,,1
1600180106,16001,8,"楊","時偉","楊時偉",,,1
1600180107,16001,8,"李","楨","李楨",,,1
1600180108,16001,8,"戴","銑","戴銑",,,1
1600180109,16001,8,"丁","元吉","丁元吉",,,1
1600180110,16001,8,"李","維樾","李維樾",,,1
1600180111,16001,8,"林","增志","林增志",,,1
1600180112,16001,8,"楊","學可","楊學可",,,1
1600180113,16001,8,"王","鴻","王鴻",,,1
1600180114,16001,8,"商","汝頤","商汝頤",,,1
1600180115,16001,8,"戚","祚國","戚祚國",,,1
1600180116,16001,8,"顧","與沐","顧與沐",,,1
1600180117,16001,8,"海","瑞","海瑞",,,1
1600180118,16001,8,"宋","端儀","宋端儀",,,1
1600180119,16001,8,"馮","從吾","馮從吾",,,1
1600180120,16001,8,"宋","濂","宋濂",,,1
1600180121,16001,8,"廖","道南","廖道南",,,1
1600180122,16001,8,"徐","紘","徐紘",,,1
1600180123,16001,8,"項","篤壽","項篤壽",,,1
1600180124,16001,8,"徐","鹹","徐鹹",,,1
1600180125,16001,8,"徐","開任","徐開任",,,1
1600180126,16001,8,"唐","鶴徵","唐鶴徵",,,1
1600180127,16001,8,"焦","竑","焦竑",,,1
1600180128,16001,8,"王","兆","王兆",,,1
1600180129,16001,8,"過","庭訓","過庭訓",,,1
1600180130,16001,8,"張","夏","張夏",,,1
1600180131,16001,8,"張","朝瑞","張朝瑞",,,1
1600180132,16001,8,"魏","應嘉","魏應嘉",,,1
1600180133,16001,8,"文","震孟","文震孟",,,1
1600180134,16001,8,"張","大複","張大複",,,1
1600180135,16001,8,"解","縉","解縉",,,1
1600180136,16001,8,"郭","子章","郭子章",,,1
1600180137,16001,8,"劉","元卿","劉元卿",,,1
1600180138,16001,8,"周","汝登","周汝登",,,1
1600180139,16001,8,"金","賁亨","金賁亨",,,1
1600180140,16001,8,"朱","衡","朱衡",,,1
1600180141,16001,8,"區","大任","區大任",,,1
1600180142,16001,8,"黃","汝亨","黃汝亨",,,1
1600180143,16001,8,"毛","一公","毛一公",,,1
1600180144,16001,8,"姚","堂","姚堂",,,1
1600180145,16001,8,"劉","文徽","劉文徽",,,1
1600180146,16001,8,"毛","憲","毛憲",,,1
1600180147,16001,8,"張","昶","張昶",,,1
1600180148,16001,8,"徐","象梅","徐象梅",,,1
1600180149,16001,8,"王","朝佐","王朝佐",,,1
1600180150,16001,8,"陳","鳴鶴","陳鳴鶴",,,1
1600180151,16001,8,"趙","世顯","趙世顯",,,1
1600180152,16001,8,"郭","柏蔚","郭柏蔚",,,1
1600180153,16001,8,"鄭","嶽","鄭嶽",,,1
1600180154,16001,8,"周","聖楷","周聖楷",,,1
1600180155,16001,8,"李","日華","李日華",,,1
1600180156,16001,8,"郭","孔延","郭孔延",,,1
1600180157,16001,8,"王","惟儉","王惟儉",,,1
1600180158,16001,8,"王","志堅","王志堅",,,1
1600180159,16001,8,"商","輅","商輅",,,1
1600180160,16001,8,"周","禮","周禮",,,1
1600180161,16001,8,"張","時泰","張時泰",,,1
1600180162,16001,8,"潘","檉章","潘檉章",,,1
1600180163,16001,8,"朱","明鎬","朱明鎬",,,1
1600180164,16001,8,"邵","寶","邵寶",,,1
1600180165,16001,8,"晏","璧","晏璧",,,1
1600180166,16001,8,"吳","繼安","吳繼安",,,1
1600180167,16001,8,"孔","貞運","孔貞運",,,1
1600180168,16001,8,"吳","國倫","吳國倫",,,1
1600180169,16001,8,"周","瓘","周瓘",,,1
1600180170,16001,8,"王","恕","王恕",,,1
1600180171,16001,8,"馬","文升","馬文升",,,1
1600180172,16001,8,"楊","一清","楊一清",,,1
1600180173,16001,8,"胡","世寧","胡世寧",,,1
1600180174,16001,8,"楊","廷和","楊廷和",,,1
1600180175,16001,8,"何","孟春","何孟春",,,1
1600180176,16001,8,"周","璽","周璽",,,1
1600180177,16001,8,"孫","懋","孫懋",,,1
1600180178,16001,8,"張","原","張原",,,1
1600180179,16001,8,"夏","言","夏言",,,1
1600180180,16001,8,"周","怡","周怡",,,1
1600180181,16001,8,"譚","綸","譚綸",,,1
1600180182,16001,8,"潘","季馴","潘季馴",,,1
1600180183,16001,8,"逯","中立","逯中立",,,1
1600180184,16001,8,"周","起元","周起元",,,1
1600180185,16001,8,"葉","盛","葉盛",,,1
1600180186,16001,8,"王","瓊","王瓊",,,1
1600180187,16001,8,"毛","紀","毛紀",,,1
1600180188,16001,8,"嚴","嵩","嚴嵩",,,1
1600180189,16001,8,"楊","博","楊博",,,1
1600180190,16001,8,"張","瀚","張瀚",,,1
1600180191,16001,8,"顧","養謙","顧養謙",,,1
1600180192,16001,8,"趙","誌皋","趙誌皋",,,1
1600180193,16001,8,"沈","一貫","沈一貫",,,1
1600180194,16001,8,"趙","世卿","趙世卿",,,1
1600180195,16001,8,"汪","應蛟","汪應蛟",,,1
1600180196,16001,8,"鄒","元標","鄒元標",,,1
1600180197,16001,8,"周","孔教","周孔教",,,1
1600180198,16001,8,"葉","向高","葉向高",,,1
1600180199,16001,8,"楊","天民","楊天民",,,1
1600180200,16001,8,"畢","自嚴","畢自嚴",,,1
1600180201,16001,8,"朱","燮元","朱燮元",,,1
1600180202,16001,8,"熊","廷弼","熊廷弼",,,1
1600180203,16001,8,"周","宗建","周宗建",,,1
1600180204,16001,8,"祁","彪佳","祁彪佳",,,1
1600180205,16001,8,"淩","義渠","淩義渠",,,1
1600180206,16001,8,"黄","訓","黄訓",,,1
1600180207,16001,8,"孫","旬","孫旬",,,1
1600180208,16001,8,"賈","三近","賈三近",,,1
1600180209,16001,8,"張","鹵","張鹵",,,1
1600180210,16001,8,"朱","吾弼","朱吾弼",,,1
1600180211,16001,8,"李","鵠","李鵠",,,1
1600180212,16001,8,"吳","亮","吳亮",,,1
1600180213,16001,8,"董","其昌","董其昌",,,1
1600180214,16001,8,"陳","子龍","陳子龍",,,1
1600180215,16001,8,"楊","士竒","楊士竒",,,1
1600180216,16001,8,"姚","文蔚","姚文蔚",,,1
1600180217,16001,8,"王","錫爵","王錫爵",,,1
1600180218,16001,8,"羅","洪先","羅洪先",,,1
1600180219,16001,8,"胡","鬆","胡鬆",,,1
1600180220,16001,8,"李","賢","李賢",,,1
1600180221,16001,8,"劉","基","劉基",,,1
1600180222,16001,8,"王","鏊","王鏊",,,1
1600180223,16001,8,"康","海","康海",,,1
1600180224,16001,8,"韓","邦靖","韓邦靖",,,1
1600180225,16001,8,"姚","虞","姚虞",,,1
1600180226,16001,8,"謝","肇淛","謝肇淛",,,1
1600180227,16001,8,"畢","恭","畢恭",,,1
1600180228,16001,8,"任","洛","任洛",,,1
1600180229,16001,8,"楊","守禮","楊守禮",,,1
1600180230,16001,8,"管","律","管律",,,1
1600180231,16001,8,"陳","文","陳文",,,1
1600180232,16001,8,"劉","文徵","劉文徵",,,1
1600180233,16001,8,"姚","文灝","姚文灝",,,1
1600180234,16001,8,"歸","有光","歸有光",,,1
1600180235,16001,8,"陳","應芳","陳應芳",,,1
1600180236,16001,8,"張","内藴","張内藴",,,1
1600180237,16001,8,"周","大詔","周大詔",,,1
1600180238,16001,8,"張","國維","張國維",,,1
1600180239,16001,8,"朱","國盛","朱國盛",,,1
1600180240,16001,8,"徐","標","徐標",,,1
1600180241,16001,8,"莫","震","莫震",,,1
1600180242,16001,8,"莫","旦","莫旦",,,1
1600180243,16001,8,"楊","樞","楊樞",,,1
1600180244,16001,8,"劉","隅","劉隅",,,1
1600180245,16001,8,"吳","守忠","吳守忠",,,1
1600180246,16001,8,"吳","仲達","吳仲達",,,1
1600180247,16001,8,"胡","宗憲","胡宗憲",,,1
1600180248,16001,8,"鄭","若曾","鄭若曾",,,1
1600180249,16001,8,"詹","榮","詹榮",,,1
1600180250,16001,8,"張","雨","張雨",,,1
1600180251,16001,8,"方","孔","方孔",,,1
1600180252,16001,8,"廖","希顏","廖希顏",,,1
1600180253,16001,8,"王","士琦","王士琦",,,1
1600180254,16001,8,"楊","時寧","楊時寧",,,1
1600180255,16001,8,"範","淶","範淶",,,1
1600180256,16001,8,"董","越","董越",,,1
1600180257,16001,8,"倪","謙","倪謙",,,1
1600180258,16001,8,"陳","侃","陳侃",,,1
1600180259,16001,8,"蕭","崇業","蕭崇業",,,1
1600180260,16001,8,"謝","傑","謝傑",,,1
1600180261,16001,8,"夏","子陽","夏子陽",,,1
1600180262,16001,8,"王","士禎","王士禎",,,1
1600180263,16001,8,"李","言恭","李言恭",,,1
1600180264,16001,8,"都","傑","都傑",,,1
1600180265,16001,8,"鄺","露","鄺露",,,1
1600180266,16001,8,"黄","衷","黄衷",,,1
1600180267,16001,8,"張","燮","張燮",,,1
1600180268,16001,8,,"艾儒畧","艾儒畧",,,1
1600180269,16001,8,"鞏","珍","鞏珍",,,1
1600180270,16001,8,"馬","歡","馬歡",,,1
1600180271,16001,8,"費","信","費信",,,1
1600180272,16001,8,"遊","樸","遊樸",,,1
1600180273,16001,8,"黃","省曾","黃省曾",,,1
1600180274,16001,8,"張","鳴鳳","張鳴鳳",,,1
1600180275,16001,8,"楊","爾曾","楊爾曾",,,1
1600180276,16001,8,"龔","黃","龔黃",,,1
1600180277,16001,8,"張","維新","張維新",,,1
1600180278,16001,8,"查","誌隆","查誌隆",,,1
1600180279,16001,8,"張","聯元","張聯元",,,1
1600180280,16001,8,"劉","中藻","劉中藻",,,1
1600180281,16001,8,"傅","梅","傅梅",,,1
1600180282,16001,8,"李","濓","李濓",,,1
1600180283,16001,8,"吳","之鯨","吳之鯨",,,1
1600180284,16001,8,"葛","寅亮","葛寅亮",,,1
1600180285,16001,8,"周","永年","周永年",,,1
1600180286,16001,8,,"釋隱元","釋隱元",,,1
1600180287,16001,8,,"釋大壑","釋大壑",,,1
1600180288,16001,8,"祁","光宗","祁光宗",,,1
1600180289,16001,8,"李","安仁","李安仁",,,1
1600180290,16001,8,"王","世懋","王世懋",,,1
1600180291,16001,8,"曹","學佺","曹學佺",,,1
1600180292,16001,8,"嚴","從简","嚴從简",,,1
1600180293,16001,8,"羅","曰","羅曰",,,1
1600180294,16001,8,"徐","宏祖","徐宏祖",,,1
1600180295,16001,8,"何","鏜","何鏜",,,1
1600180296,16001,8,"王","士性","王士性",,,1
1600180297,16001,8,"朱","廷煥","朱廷煥",,,1
1600180298,16001,8,"屠","本畯","屠本畯",,,1
1600180299,16001,8,"何","宇度","何宇度",,,1
1600180300,16001,8,"張","爵","張爵",,,1
1600180301,16001,8,"劉","侗","劉侗",,,1
1600180302,16001,8,"呂","邦","呂邦",,,1
1600180303,16001,8,"王","光魯","王光魯",,,1
1600180304,16001,8,"陶","永慶","陶永慶",,,1
1600180305,16001,8,"葉","時用","葉時用",,,1
1600180306,16001,8,"朱","元璋","朱元璋",,,1
1600180307,16001,8,"唐","伯元","唐伯元",,,1
1600180308,16001,8,"徐","石麟","徐石麟",,,1
1600180309,16001,8,"黃","佐","黃佐",,,1
1600180310,16001,8,"呂","維祺","呂維祺",,,1
1600180311,16001,8,"曹","溶","曹溶",,,1
1600180312,16001,8,"錢","糸廷","錢糸廷",,,1
1600180313,16001,8,"呂","坤","呂坤",,,1
1600180314,16001,8,"佘","自強","佘自強",,,1
1600180315,16001,8,"王","肯堂","王肯堂",,,1
1600180316,16001,8,"楊","昱","楊昱",,,1
1600180317,16001,8,"陶","宗儀","陶宗儀",,,1
1600180318,16001,8,"朱","珪","朱珪",,,1
1600180319,16001,8,"陳","暐","陳暐",,,1
1600180320,16001,8,"都","穆","都穆",,,1
1600180321,16001,8,"顧","從義","顧從義",,,1
1600180322,16001,8,"趙","均","趙均",,,1
1600180323,16001,8,"趙","崡","趙崡",,,1
1600180324,16001,8,"郭","宗昌","郭宗昌",,,1
1600180325,16001,8,"朱","載育","朱載育",,,1
1600180326,16001,8,"王","褘","王褘",,,1
1600180327,16001,8,,"貝琳","貝琳",,,1
1600180328,16001,8,"朱","載堉","朱載堉",,,1
1600180329,16001,8,"邢","雲路","邢雲路",,,1
1600180330,16001,8,,"利瑪竇","利瑪竇",,,1
1600180331,16001,8,"熊","三拔","熊三拔",,,1
1600180332,16001,8,,"陽瑪諾","陽瑪諾",,,1
1600180333,16001,8,"徐","光啟","徐光啟",,,1
1600180334,16001,8,"李","之藻","李之藻",,,1
1600180335,16001,8,"李","天經","李天經",,,1
1600180336,16001,8,"龍","華民","龍華民",,,1
1600180337,16001,8,"鄧","玉函","鄧玉函",,,1
1600180338,16001,8,"羅","雅谷","羅雅谷",,,1
1600180339,16001,8,"湯","若望","湯若望",,,1
1600180340,16001,8,"王","英明","王英明",,,1
1600180341,16001,8,"蔡","汝楠","蔡汝楠",,,1
1600180342,16001,8,"周","雲","周雲",,,1
1600180343,16001,8,"章","士純","章士純",,,1
1600180344,16001,8,"徐","敬儀","徐敬儀",,,1
1600180345,16001,8,"袁","啟","袁啟",,,1
1600180346,16001,8,"黃","道時","黃道時",,,1
1600180347,16001,8,"周","述學","周述學",,,1
1600180348,16001,8,"陸","位","陸位",,,1
1600180349,16001,8,"朱","仲福","朱仲福",,,1
1600180350,16001,8,"魏","文魁","魏文魁",,,1
1600180351,16001,8,"顧","應祥","顧應祥",,,1
1600180352,16001,8,"賈","亨","賈亨",,,1
1600180353,16001,8,"吳","敬","吳敬",,,1
1600180354,16001,8,"程","大位","程大位",,,1
1600180355,16001,8,"陳","藎謨","陳藎謨",,,1
1600180356,16001,8,"董","說","董說",,,1
1600180357,16001,8,"孫","承澤","孫承澤",,,1
1600180358,16001,8,"徐","漙","徐漙",,,1
1600180359,16001,8,"趙","用賢","趙用賢",,,1
1600180360,16001,8,"盧","上銘","盧上銘",,,1
1600180361,16001,8,"馮","士驊","馮士驊",,,1
1600180362,16001,8,"朱","健","朱健",,,1
1600180363,16001,8,"徐","一夔","徐一夔",,,1
1600180364,16001,8,"鮑","應鼇","鮑應鼇",,,1
1600180365,16001,8,"郭","良翰","郭良翰",,,1
1600180366,16001,8,"呂","毖","呂毖",,,1
1600180367,16001,8,"郭","正域","郭正域",,,1
1600180368,16001,8,"朱","勤美","朱勤美",,,1
1600180369,16001,8,"胡","我琨","胡我琨",,,1
1600180370,16001,8,"張","學顏","張學顏",,,1
1600180371,16001,8,"熊","尚文","熊尚文",,,1
1600180372,16001,8,"楊","時喬","楊時喬",,,1
1600180373,16001,8,"堵","胤錫","堵胤錫",,,1
1600180374,16001,8,"程","任卿","程任卿",,,1
1600180375,16001,8,"謝","純","謝純",,,1
1600180376,16001,8,"陳","于廷","陳于廷",,,1
1600180377,16001,8,"汪","砢玉","汪砢玉",,,1
1600180378,16001,8,"朱","廷立","朱廷立",,,1
1600180379,16001,8,"周","昌晉","周昌晉",,,1
1600180380,16001,8,"俞","汝為","俞汝為",,,1
1600180381,16001,8,"劉","三吾","劉三吾",,,1
1600180382,16001,8,"胡","廣","胡廣",,,1
1600180383,16001,8,"梅","鷟","梅鷟",,,1
1600180384,16001,8,"馬","明衡","馬明衡",,,1
1600180385,16001,8,"王","樵","王樵",,,1
1600180386,16001,8,"袁","仁","袁仁",,,1
1600180387,16001,8,"陳","泰交","陳泰交",,,1
1600180388,16001,8,"陳","第","陳第",,,1
1600180389,16001,8,"呂","柟","呂柟",,,1
1600180390,16001,8,"郝","敬","郝敬",,,1
1600180391,16001,8,"陸","粲","陸粲",,,1
1600180392,16001,8,"傅","遜","傅遜",,,1
1600180393,16001,8,"馮","時可","馮時可",,,1
1600180394,16001,8,"王","道焜","王道焜",,,1
1600180395,16001,8,"趙","如源","趙如源",,,1
1600180396,16001,8,"劉","績","劉績",,,1
1600180397,16001,8,"陳","許廷","陳許廷",,,1
1600180398,16001,8,"張","以寧","張以寧",,,1
1600180399,16001,8,"石","光霽","石光霽",,,1
1600180400,16001,8,"童","品","童品",,,1
1600180401,16001,8,"湛","若水","湛若水",,,1
1600180402,16001,8,"熊","過","熊過",,,1
1600180403,16001,8,"高","拱","高拱",,,1
1600180404,16001,8,"姜","寶","姜寶",,,1
1600180405,16001,8,"楊","于庭","楊于庭",,,1
1600180406,16001,8,"高","攀龍","高攀龍",,,1
1600180407,16001,8,"卓","爾康","卓爾康",,,1
1600180408,16001,8,"朱","朝瑛","朱朝瑛",,,1
1600180409,16001,8,"王","介之","王介之",,,1
1600180410,16001,8,"季","本畯","季本畯",,,1
1600180411,16001,8,"周","統","周統",,,1
1600180412,16001,8,"周","夢齡","周夢齡",,,1
1600180413,16001,8,"周","毓齡","周毓齡",,,1
